Time,Spot,Future,Difference,Percentage Difference,Label
2024-01-09 06:07:59.999,1.34796,,,,=
2024-01-09 06:08:59.999,1.3491,,,,=
2024-01-09 06:09:59.999,1.34914,,,,=
2024-01-09 06:10:59.999,1.34999,,,,=
2024-01-09 06:11:59.999,1.349,,,,=
2024-01-09 06:12:59.999,1.34795,,,,=
2024-01-09 06:13:59.999,1.34898,,,,=
2024-01-09 06:14:59.999,1.34924,,,,=
2024-01-09 06:15:59.999,1.34972,,,,=
2024-01-09 06:16:59.999,1.35086,,,,=
2024-01-09 06:17:59.999,1.35324,,,,=
2024-01-09 06:18:59.999,1.35421,,,,=
2024-01-09 06:19:59.999,1.34913,,,,=
2024-01-09 06:20:59.999,1.35117,,,,=
2024-01-09 06:21:59.999,1.34991,,,,=
2024-01-09 06:22:59.999,1.35026,,,,=
2024-01-09 06:23:59.999,1.35013,,,,=
2024-01-09 06:24:59.999,1.34767,,,,=
2024-01-09 06:25:59.999,1.3485,,,,=
2024-01-09 06:26:59.999,1.34618,,,,=
2024-01-09 06:27:59.999,1.34774,,,,=
2024-01-09 06:28:59.999,1.34896,,,,=
2024-01-09 06:29:59.999,1.35574,,,,=
2024-01-09 06:30:59.999,1.35438,,,,=
2024-01-09 06:31:59.999,1.35144,,,,=
2024-01-09 06:32:59.999,1.35153,,,,=
2024-01-09 06:33:59.999,1.35,,,,=
2024-01-09 06:34:59.999,1.34781,,,,=
2024-01-09 06:35:59.999,1.35024,,,,=
2024-01-09 06:36:59.999,1.34868,,,,=
2024-01-09 06:37:59.999,1.34906,,,,=
2024-01-09 06:38:59.999,1.34857,,,,=
2024-01-09 06:39:59.999,1.34837,,,,=
2024-01-09 06:40:59.999,1.34909,,,,=
2024-01-09 06:41:59.999,1.3489,,,,=
2024-01-09 06:42:59.999,1.34665,,,,=
2024-01-09 06:43:59.999,1.3456,,,,=
2024-01-09 06:44:59.999,1.34501,,,,=
2024-01-09 06:45:59.999,1.34156,,,,=
2024-01-09 06:46:59.999,1.33612,,,,=
2024-01-09 06:47:59.999,1.33751,,,,=
2024-01-09 06:48:59.999,1.34455,,,,=
2024-01-09 06:49:59.999,1.35141,,,,=
2024-01-09 06:50:59.999,1.35265,,,,=
2024-01-09 06:51:59.999,1.35295,,,,=
2024-01-09 06:52:59.999,1.35247,,,,=
2024-01-09 06:53:59.999,1.35257,,,,=
2024-01-09 06:54:59.999,1.35498,,,,=
2024-01-09 06:55:59.999,1.35193,,,,=
2024-01-09 06:56:59.999,1.35555,,,,=
2024-01-09 06:57:59.999,1.36335,,,,=
2024-01-09 06:58:59.999,1.36416,,,,=
2024-01-09 06:59:59.999,1.35797,,,,=
2024-01-09 07:00:59.999,1.36,,,,=
